	Title	Href	Leadtext	Tag	Datetime
324	Δεν είμαι ο Ηρακλής Πουαρό, είμαι ο Θανάσης Κατερινόπουλος	https://www.news247.gr/sunday-edition/den-eimai-o-iraklis-poyaro-eimai-o-thanasis-katerinopoylos.9676213.html	"Ο άνθρωπος που αν δεν είχε γίνει αστυνομικός σήμερα θα ήταν ψυχολόγος, μιλά στο Magazine για τα χρόνια στην Αντιτρομοκρατική Υπηρεσία. Από την εξάρθρωση της ""17 Νοέμβρη"" και το φιάσκο με τον Σορίν Ματέι μέχρι την υπόθεση της Πάτρας και την... πολιτική."	ΣΥΝΕΝΤΕΥΞΗ	25 Ιουνίου 2022 08:49
325	Ρούλα Πισπιρίγκου: Όσα ρωτούσε στις συνομιλίες της με την Αγγελική Νικολούλη	https://www.news247.gr/koinonia/royla-pispirigkoy-osa-rotoyse-stis-synomilies-tis-me-tin-aggeliki-nikoloyli.9677231.html	"Ο τραγικός επίλογος των ερευνών της τριπλής παιδοκτονίας στην Πάτρα σύμφωνα με τους επιστήμονες, που σόκαρε το πανελλήνιο, γράφτηκε το βράδυ της Παρασκευής 24 Ιουνίου στο ""Τούνελ""."	ΘΑΝΑΤΟΣ ΤΡΙΩΝ ΚΟΡΙΤΣΙΩΝ	25 Ιουνίου 2022 07:57
326	Πάτρα: Έρχονται κλήσεις υπόπτων για κατάθεση - Στην Εισαγγελία τα νέα στοιχεία για Ίριδα και Μαλένα	https://www.news247.gr/koinonia/patra-erchontai-kliseis-ypopton-gia-katathesi-stin-eisaggelia-ta-nea-stoicheia-gia-irida-kai-malena.9675560.html	Οι εισαγγελικοί λειτουργοί δεν αποκλείεται μέχρι την επόμενη εβδομάδα να καλέσουν πρόσωπα για καταθέσεις σχετικά με αξιόποινες πράξεις. Κλήση για ανωμοτί κατάθεση και στη Πισπιρίγκου για τα άλλα δύο παιδιά.	ΠΑΤΡΑ	23 Ιουνίου 2022 17:01
327	Φως στο Τούνελ: Ο τραγικός επίλογος στο θρίλερ της Πάτρας - Δείτε το trailer	https://www.news247.gr/psixagogia/tileorasi/fos-sto-toynel-o-tragikos-epilogos-sto-thriler-tis-patras-deite-to-trailer.9674706.html	"Συγκλονιστικό αναμένεται το τελευταίο επεισόδιο της εκπομπής ""Φως στο Τούνελ"" για την υπόθεση της Πάτρας. Δείτε το trailer της Παρασκευής (24/06)."	ΠΑΤΡΑ	22 Ιουνίου 2022 21:04
328	"Δικηγόρος Ρούλας Πισπιρίγκου: ""Καμία επικοινωνία με Μάνο Δασκαλάκη"" - Τι είπε για την κατάθεση της αδερφής της"	https://www.news247.gr/koinonia/dikigoros-roylas-pispirigkoy-kamia-epikoinonia-me-mano-daskalaki-ti-eipe-gia-tin-katathesi-tis-aderfis-tis.9673762.html	"""Δεν έχουμε το πόρισμα"" δήλωσε ο Όθωνας Παπαδόπουλος, ο οποίος αποκάλυψε πως ""υπήρξε μηνυτήρια αναφορά στον εισαγγελέα"" μετά τον θάνατο της Μαλένας από τη Ρούλα Πισπιρίγκου."	ΠΑΤΡΑ	22 Ιουνίου 2022 08:18
329	Υπόθεση Πάτρας: Για δέκα ώρες κατέθετε η Δήμητρα Πισπιρίγκου - Τι ρωτήθηκε	https://www.news247.gr/koinonia/ypothesi-patras-gia-deka-ores-katethete-i-dimitra-pispirigkoy-ti-rotithike.9673671.html	Η πλέον μαραθώνια κατάθεση ήταν αυτή της αδερφής της Ρούλας Πισπιρίγκου, η οποία ρωτήθηκε πολλές φορές για την επίμαχη ημέρα του θανάτου της μικρής Ίριδας. Πολλές οι ερωτήσεις και για τις σχέσεις των μελών της οικογένειας μεταξύ τους.	ΠΑΤΡΑ	21 Ιουνίου 2022 23:07
330	Πάτρα: Μαραθώνια η κατάθεση της Δήμητρας Πισπιρίγκου	https://www.news247.gr/koinonia/patra-oloklirothike-i-marathonia-katathesi-tis-dimitras-pispirigkoy.9673282.html	Βροχή ερωτήσεων στην αδερφή της Ρούλας Πισπιρίγκου, Δήμητρα, που κλήθηκε στη Ασφάλεια για κατάθεση. Την αποδοκίμασαν κατά την είσοδό της. 	ΘΑΝΑΤΟΣ ΤΡΙΩΝ ΚΟΡΙΤΣΙΩΝ	21 Ιουνίου 2022 21:38
331	Στην ΓΑΔΑ η αδελφή της Ρούλας Πισπιρίγκου - Ήταν παρούσα στον θάνατο της Ίριδας	https://www.news247.gr/koinonia/eglima/stin-gada-gia-katathesi-i-adelfi-tis-roylas-pispirigkoy-itan-paroysa-ston-thanato-tis-iridas.9673031.html	Ολοκληρώνεται σταδιακά ο κύκλος της προανάκρισης από το Ανθρωποκτονιών για τις συνθήκες θανάτου των δύο μικρότερων κοριτσιών της οικογένειας από την Πάτρα, της Μαλένας και της Ίριδας. Καταθέτει η Δήμητρα Πισπιρίγκου. Γιουχαΐσματα από τους συγκεντρωμένους.	ΘΑΝΑΤΟΣ ΤΡΙΩΝ ΚΟΡΙΤΣΙΩΝ	21 Ιουνίου 2022 12:39
332	Η Πισπιρίγκου θα αμφισβητήσει το πόρισμα για Ίριδα και Μαλένα - Στη ΓΑΔΑ η αδερφή της	https://www.news247.gr/koinonia/i-pispirigkoy-tha-amfisvitisei-to-porisma-gia-irida-kai-malena-sti-gada-i-aderfi-tis.9672762.html	Ο δικηγόρος της Πισπιρίγκου τόνισε πως εάν η Ρούλα ήταν ένοχη δεν θα παρέδιδε το ματωμένο πανάκι στις Αρχές. Επιμένει στις θέσεις της, συνεχίζονται οι καταθέσεις.	ΠΑΤΡΑ	21 Ιουνίου 2022 09:06
333	Πάτρα: Τι περιγράφει το ιατροδικαστικό πόρισμα για τον ασφυκτικό θάνατο της Μαλένας και της Ίριδας	https://www.news247.gr/koinonia/patra-ti-perigrafei-to-iatrodikastiko-porisma-gia-ton-asfyktiko-thanato-tis-malenas-kai-tis-iridas.9672237.html	"Στα χέρια του Ανθρωποκτονιών προκειμένου οι αστυνομικοί να καταλήξουν στο ποιος είναι πίσω από τον εξωγενή παράγοντα. Για ""μηχανισμό βίαιου θανάτου"" κάνει λόγο το πόρισμα."	ΠΑΤΡΑ	20 Ιουνίου 2022 17:56
334	Πάτρα: Σε ασφυξία οφείλεται ο θάνατος Μαλένας και Ίριδας - Τι δείχνει το πόρισμα των ιατροδικαστών 	https://www.news247.gr/koinonia/patra-se-asfyxia-ofeiletai-o-thanatos-malenas-kai-iridas-ti-deichnei-to-porisma-ton-iatrodikaston.9671799.html	Κατατέθηκε το πόρισμα των ιατροδικαστών κ.κ. Καρακούκη και Καλογρηά για τον θάνατο της Μαλένας και της Ίριδας. Το κοινό στοιχείο στις εξετάσεις των κοριτσιών και η αιτία θανάτου. 	ΘΑΝΑΤΟΣ ΤΡΙΩΝ ΚΟΡΙΤΣΙΩΝ	20 Ιουνίου 2022 12:03
335	Πάτρα: Ξεκινούν νέες καταθέσεις από την οικογένεια της Ρούλας Πισπιρίγκου	https://www.news247.gr/koinonia/patra-xekinoyn-nees-katatheseis-apo-tin-oikogeneia-tis-roylas-pispirigkoy.9671410.html	Άρχισε και επίσημα η αντίστροφη μέτρηση για το θρίλερ της Πάτρας, κυρίως για την αιτία των θανάτων των άλλων δύο παιδιών της οικογένειας. Τη Δευτέρα καταθέτουν συγγενείς της Πισπιρίγκου.	ΘΑΝΑΤΟΣ ΤΡΙΩΝ ΚΟΡΙΤΣΙΩΝ	19 Ιουνίου 2022 21:52
336	Πάτρα: Το πανάκι δίνει απαντήσεις για τον θάνατο της Ίριδας - Η αποκάλυψη της Αγγελικής Νικολούλη	https://www.news247.gr/koinonia/patra-fos-sto-toynel-ntokoymento-aggeliki-nikoloyli-to-panaki-dinei-apantiseis-gia-thanato-iridas-pispirigkoy.9670050.html	Στην τελική ευθεία, παρά τις συνεχείς αναβολές, φαίνεται πως βρίσκεται η πολύκροτη υπόθεση θανάτου των τριών παιδιών από την Πάτρα. Όλα τα νέα στοιχεία.	ΘΑΝΑΤΟΣ ΤΡΙΩΝ ΚΟΡΙΤΣΙΩΝ	18 Ιουνίου 2022 08:16
337	"Πάτρα: Την Τρίτη το πόρισμα των ιατροδικαστών για Μαλένα και Ίριδα - ""Βλέπουν"" εγκληματική ενέργεια "	https://www.news247.gr/koinonia/patra-tin-triti-to-porisma-ton-iatrodikaston-gia-malena-kai-irida-vlepoyn-egklimatiki-energeia.9669830.html	Εξελίξεις αναμένονται την ερχόμενη εβδομάδα, όταν αναμένεται να παραδοθεί το πόρισμα των ιατροδικαστών για τους θανάτους της Μαλένας και της Ίριδας.	ΠΑΤΡΑ	17 Ιουνίου 2022 22:35
338	"Μάνος Δασκαλάκης: ""Αν αποδειχθούν όλα αυτά τότε ζούσα για χρόνια με μία άλλη γυναίκα"""	https://www.news247.gr/koinonia/eglima/manos-daskalakis-an-apodeichthoyn-ola-ayta-tote-zoysa-gia-chronia-me-mia-alli-gynaika.9669578.html	Αν και για την Τζορτζίνα εμφανίζεται πεπεισμένος για την ενοχή της πρώην συζύγου του, για τα άλλα δύο παιδιά που αφορούσε η συγκεκριμένη κατάθεση, εμφανίστηκε μάλλον αμφιταλαντευόμενος	ΠΑΤΡΑ	17 Ιουνίου 2022 18:32
339	Πάτρα: Στο Ανθρωποκτονιών ο Δασκαλάκης - Στοχευμένη λήψη συμπληρωματικών καταθέσεων	https://www.news247.gr/koinonia/patra-sto-anthropoktonion-o-daskalakis-stocheymeni-lipsi-sympliromatikon-katatheseon.9668153.html	Άνδρες του Τμήματος Εγκλημάτων κατά Ζωής βρίσκονται στην Πάτρα για στοχευμένες συμπληρωματικές καταθέσεις από συγκεκριμένα πρόσωπα. Τα επόμενα 24ωρα το τελικό πόρισμα των ιατροδικαστών για την Μαλένα και την Ίριδα.	ΠΑΤΡΑ	16 Ιουνίου 2022 15:50
340	Πάτρα - Ιατροδικαστής Αγγελική Τσιόλα: Η κατάθεση-κόλαφος για τoν θάνατο της Ίριδας	https://www.news247.gr/koinonia/patra-iatrodikastis-aggeliki-tsiola-i-katathesi-kolafos-gia-ton-thanato-tis-iridas.9668039.html	Υπό άκρα μυστικότητα και για περισσότερες από πέντε ώρες κατέθεσε σε κλιμάκιο του Ανθρωποκτονιών η Ιατροδικαστής που πραγματοποίησε τη νεκροψία-νεκροτομή στην Ίριδα. Στη ΓΑΔΑ ο Μάνος Δασκαλάκης.	ΠΑΤΡΑ	16 Ιουνίου 2022 14:25
341	Πάτρα: Καθαρές οι τοξικολογικές εξετάσεις της Μαλένας και Ίριδας	https://www.news247.gr/koinonia/patra-kathares-oi-toxikologikes-exetaseis-tis-malenas-kai-iridas.9666116.html	Παραδόθηκε το πόρισμα από το εργαστήριο του κ. Ράικου, το οποίο αφορά τον επανέλεγχο των τοξικολογικών της Μαλένας και Ίριδας.	ΠΑΤΡΑ	14 Ιουνίου 2022 23:05
342	Πάτρα: Σφραγίζεται το σπίτι της σπιτονοικυκυράς των Δασκαλάκη - Πισπιρίγκου	https://www.news247.gr/koinonia/patra-sfragizetai-to-spiti-tis-spitonoikykyras-ton-daskalaki-pispirigkoy.9648889.html	Σφραγίζεται το ακίνητο της σπιτονοικοκυράς του Μάνου Δασκαλάκη και της Ρούλας Πισπιρίγκου. Απορρίφθηκαν τα ασφαλιστικά μέτρα για την παραχώρηση των κλειδιών του σπιτιού στους συγγενείς της σπιτονοικοκυράς.	ΠΑΤΡΑ	30 Μαΐου 2022 13:29
343	"Πάτρα: Νέο σοκαριστικό σημείωμα της Τζωρτζίνας - ""Μαμά είσαι κακιά"""	https://www.news247.gr/koinonia/patra-neo-sokaristiko-simeioma-tis-tzortzinas-mama-eisai-kakia.9646523.html	Τις σχέσεις με την μητέρα της, Ρούλα Πισπιρίγκου δείχνει ένα νέο σημείωμα της άτυχης Τζωρτζίνας σε τετράδιο που χρησιμοποιούσε στο σχολείο. 	ΡΟΥΛΑ ΠΙΣΠΙΡΙΓΚΟΥ	27 Μαΐου 2022 22:43
344	Θάνατος παιδιών στην Πάτρα: Η ανακρίτρια αποφασίζει για την εκταφή της σορού της Τζωρτζίνας	https://www.news247.gr/koinonia/thanatos-paidion-stin-patra-katethese-o-iatrodikastis-mpoyzianis.9645087.html	Η υπόθεση του θανάτου της 9χρονης Τζωρτζίνας προχώρησε με την κατάθεση του ιατροδικαστή Σωτήρη Μπουζιάνη. Αναμονή για το αν θα γίνει δεκτή η εισήγηση για την εκταφή. 	ΠΑΤΡΑ	26 Μαΐου 2022 17:43
345	Πάτρα: Ηχητικά ντοκουμέντα από διαλόγους Ρούλας - Μάνου - Τι λέει ο δικηγόρος της	https://www.news247.gr/koinonia/patra-ichitika-ntokoymenta-apo-dialogoys-roylas-manoy-ti-leei-o-dikigoros-tis.9633727.html	Νέα στοιχεία στην πολύκροτη υπόθεση της Πάτρας  που έχει συγκλονίσει το πανελλήνιο έρχονται στο φως. Αυτή τη φορά, τα νέα δεδομένα αφορούν έναν αποκαλυπτικό διάλογο μεταξύ της Ρούλας Πισπιρίγκου και του Μάνου Δασκαλάκη σχετικά με τα χρήματα της σπιτονοικοκυράς.	ΠΑΤΡΑ	17 Μαΐου 2022 14:41
